date,iso2,cumulative_cases,cumulative_negative_tests,cumulative_pending_tests,currently_hospitalized,currently_in_icu,cumulative_in_icu,currently_on_ventilator,cumulative_on_ventilator,cumulative_recovered,cumulative_deaths,cumulative_hospitalized,cumulative_test_results,deaths,hospitalized,negative_tests,cases,test_results,in_icu,on_ventilator,recovered
2020-03-23,US-NV,245.0,3490.0,164.0,,,,,,,4.0,,3735,2.0,0.0,1042.0,55.0,1097.0,,,
2020-03-23,US-NY,20875.0,57414.0,236.0,,,,,,,114.0,2635.0,78289,0.0,661.0,11181.0,5707.0,16888.0,,,
2020-03-23,US-OH,442.0,140.0,361.0,,,,,,,6.0,104.0,582,3.0,21.0,0.0,91.0,91.0,,,
2020-03-23,US-OK,81.0,694.0,102.0,,,,,,,2.0,15.0,775,0.0,4.0,25.0,14.0,39.0,,,
2020-03-23,US-OR,191.0,3649.0,433.0,,,,,,,5.0,56.0,3840,1.0,13.0,785.0,30.0,815.0,,,
2020-03-23,US-PA,644.0,6595.0,183.0,,,,,,,6.0,,7239,4.0,0.0,1631.0,165.0,1796.0,,,
2020-03-23,US-PR,31.0,189.0,35.0,,,,,,,2.0,,220,2.0,0.0,6.0,8.0,14.0,,,
2020-03-23,US-RI,106.0,1143.0,216.0,,,,,,,,,1249,0.0,0.0,211.0,23.0,234.0,,,
2020-03-23,US-SC,298.0,1466.0,,,,,,,,5.0,,1764,2.0,0.0,0.0,103.0,103.0,,,
2020-03-23,US-SD,28.0,762.0,265.0,,,,,,,1.0,,790,0.0,0.0,22.0,7.0,29.0,,,
2020-03-23,US-TN,615.0,3272.0,,,,,,,,2.0,,3887,2.0,0.0,0.0,110.0,110.0,,,
2020-03-23,US-TX,352.0,9703.0,,,,,,,,8.0,,10055,3.0,0.0,1281.0,18.0,1299.0,,,
2020-03-23,US-UT,257.0,4790.0,,,,,,,,1.0,,5047,0.0,0.0,1282.0,76.0,1358.0,,,
2020-03-23,US-VA,254.0,3443.0,9.0,,,,,,,6.0,38.0,3697,3.0,6.0,325.0,35.0,360.0,,,
2020-03-23,US-VI,17.0,,,,,,,,,,,17,0.0,0.0,0.0,11.0,11.0,,,
2020-03-23,US-VT,75.0,1106.0,,,,,,,,5.0,,1181,3.0,0.0,0.0,23.0,23.0,,,
2020-03-23,US-WA,2440.0,28879.0,60.0,,,,,,,133.0,,31319,11.0,0.0,3551.0,207.0,3758.0,,,
2020-03-23,US-WI,416.0,7050.0,12.0,,,,,,,5.0,,7466,1.0,0.0,820.0,31.0,851.0,,,
2020-03-23,US-WV,16.0,444.0,4.0,,,,,,,0.0,1.0,460,0.0,0.0,59.0,4.0,63.0,,,
2020-03-23,US-WY,26.0,592.0,0.0,,,,,,,,,618,0.0,0.0,154.0,2.0,156.0,,,
2020-03-24,US-AK,36.0,986.0,14.0,,,,,,,,0.0,1022,0.0,0.0,40.0,14.0,54.0,,,
2020-03-24,US-AL,215.0,2106.0,40.0,,,,,,,0.0,,2321,0.0,0.0,441.0,48.0,489.0,,,
2020-03-24,US-AR,218.0,947.0,119.0,22.0,,,,,,0.0,,1165,0.0,0.0,41.0,44.0,85.0,,,
2020-03-24,US-AS,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-24,US-AZ,357.0,313.0,22.0,,,,,,,5.0,,670,3.0,0.0,4.0,92.0,96.0,,,
2020-03-24,US-CA,2102.0,13452.0,12100.0,,,,,,,40.0,,15554,13.0,0.0,885.0,369.0,1254.0,,,
2020-03-24,US-CO,720.0,5504.0,1.0,,,,,,,7.0,72.0,6224,1.0,14.0,659.0,129.0,788.0,,,
2020-03-24,US-CT,618.0,4682.0,8.0,71.0,,,,,,12.0,,5300,2.0,0.0,597.0,203.0,800.0,,,
2020-03-24,US-DC,137.0,1195.0,2.0,,,,,,,2.0,,1332,0.0,0.0,82.0,21.0,103.0,,,
2020-03-24,US-DE,91.0,36.0,32.0,,,,,,,0.0,,127,0.0,0.0,0.0,23.0,23.0,,,
2020-03-24,US-FL,1412.0,13127.0,1008.0,,,,,,,18.0,259.0,14539,4.0,42.0,2064.0,241.0,2305.0,,,
2020-03-24,US-GA,1026.0,4458.0,,,,,,,,32.0,,5484,7.0,0.0,161.0,254.0,415.0,,,
2020-03-24,US-GU,32.0,201.0,,5.0,,,,,,1.0,,233,0.0,0.0,40.0,3.0,43.0,,,
2020-03-24,US-HI,77.0,3589.0,,,,,,,,,4.0,3666,0.0,4.0,634.0,21.0,655.0,,,
2020-03-24,US-IA,124.0,2315.0,29.0,,,,,,,,27.0,2439,0.0,27.0,272.0,19.0,291.0,,,
2020-03-24,US-ID,50.0,1887.0,,,,,,,,0.0,,1937,0.0,0.0,578.0,3.0,581.0,,,
2020-03-24,US-IL,1535.0,9934.0,195.0,,,,,,,16.0,,11469,4.0,0.0,1351.0,262.0,1613.0,,,
2020-03-24,US-IN,365.0,2566.0,,,,,,,,12.0,1.0,2931,5.0,0.0,865.0,106.0,971.0,,,
2020-03-24,US-KS,98.0,2086.0,21.0,,,,,,,2.0,,2184,0.0,0.0,1669.0,16.0,1685.0,,,
2020-03-24,US-KY,124.0,1762.0,3.0,,,,,,,4.0,,1886,1.0,0.0,0.0,20.0,20.0,,,
2020-03-24,US-LA,1388.0,7215.0,,271.0,,,,,,46.0,,8603,12.0,0.0,2439.0,216.0,2655.0,,,
2020-03-24,US-MA,1159.0,12590.0,,,,,,,,11.0,94.0,13749,2.0,15.0,4445.0,382.0,4827.0,,,
2020-03-24,US-MD,349.0,94.0,12.0,,,,,,,3.0,,443,0.0,0.0,0.0,61.0,61.0,,,
2020-03-24,US-ME,125.0,3014.0,17.0,,,,,,,,,3139,0.0,0.0,223.0,18.0,241.0,,,
2020-03-24,US-MI,1791.0,5796.0,30.0,,,,,,,24.0,,7587,9.0,0.0,1099.0,463.0,1562.0,,,
2020-03-24,US-MN,262.0,5550.0,,,,,,,,1.0,21.0,5812,0.0,4.0,1039.0,27.0,1066.0,,,
2020-03-24,US-MO,183.0,369.0,,,,,,,,3.0,,552,0.0,0.0,0.0,0.0,0.0,,,
2020-03-24,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-24,US-MS,320.0,1552.0,,,,,,,,1.0,86.0,1872,0.0,53.0,409.0,71.0,480.0,,,
2020-03-24,US-MT,46.0,1643.0,57.0,,,,,,,,,1689,0.0,0.0,497.0,12.0,509.0,,,
2020-03-24,US-NC,398.0,8141.0,151.0,,,,,,,0.0,,8539,0.0,0.0,0.0,101.0,101.0,,,
2020-03-24,US-ND,34.0,1454.0,0.0,,,,,,,0.0,5.0,1488,0.0,1.0,101.0,4.0,105.0,,,
2020-03-24,US-NE,52.0,975.0,33.0,,,,,,,0.0,,1027,0.0,0.0,619.0,2.0,621.0,,,
2020-03-24,US-NH,101.0,1447.0,869.0,,,,,,,1.0,11.0,1548,1.0,11.0,73.0,23.0,96.0,,,
2020-03-24,US-NJ,3675.0,8325.0,45.0,,,,,,,44.0,,12000,17.0,0.0,7966.0,831.0,8797.0,,,
2020-03-24,US-NM,83.0,5890.0,0.0,,,,,,,,,5973,0.0,0.0,569.0,18.0,587.0,,,
2020-03-24,US-NV,278.0,3954.0,164.0,,,,,,,4.0,,4232,0.0,0.0,464.0,33.0,497.0,,,
2020-03-24,US-NY,25665.0,65605.0,236.0,,,,,,,210.0,3234.0,91270,96.0,599.0,8191.0,4790.0,12981.0,,,
2020-03-24,US-OH,564.0,140.0,361.0,,,,,,,8.0,145.0,704,2.0,41.0,0.0,122.0,122.0,,,
2020-03-24,US-OK,106.0,735.0,102.0,,,,,,,3.0,25.0,841,1.0,10.0,41.0,25.0,66.0,,,
2020-03-24,US-OR,209.0,4350.0,433.0,,,,,,,8.0,61.0,4559,3.0,5.0,701.0,18.0,719.0,,,
2020-03-24,US-PA,851.0,8643.0,183.0,,,,,,,7.0,,9494,1.0,0.0,2048.0,207.0,2255.0,,,
2020-03-24,US-PR,39.0,268.0,42.0,,,,,,,2.0,,307,0.0,0.0,79.0,8.0,87.0,,,
2020-03-24,US-RI,124.0,1200.0,77.0,,,,,,,,,1324,0.0,0.0,57.0,18.0,75.0,,,
2020-03-24,US-SC,298.0,2012.0,,,,,,,,5.0,,2310,0.0,0.0,546.0,0.0,546.0,,,
2020-03-24,US-SD,30.0,790.0,268.0,,,,,,,1.0,,820,0.0,0.0,28.0,2.0,30.0,,,
2020-03-24,US-TN,667.0,10517.0,,,,,,,,2.0,,11184,0.0,0.0,7245.0,52.0,7297.0,,,
2020-03-24,US-TX,410.0,10757.0,,,,,,,,9.0,,11167,1.0,0.0,1054.0,58.0,1112.0,,,
2020-03-24,US-UT,299.0,5524.0,,,,,,,,1.0,,5823,0.0,0.0,734.0,42.0,776.0,,,
2020-03-24,US-VA,290.0,4180.0,9.0,,,,,,,7.0,45.0,4470,1.0,7.0,737.0,36.0,773.0,,,
2020-03-24,US-VI,17.0,,,,,,,,,,,17,0.0,0.0,0.0,0.0,0.0,,,
2020-03-24,US-VT,95.0,1440.0,,,,,,,,7.0,,1535,2.0,0.0,334.0,20.0,354.0,,,
2020-03-24,US-WA,2810.0,31712.0,60.0,,,,,,,142.0,,34522,9.0,0.0,2833.0,370.0,3203.0,,,
2020-03-24,US-WI,457.0,8237.0,12.0,,,,,,,5.0,,8694,0.0,0.0,1187.0,41.0,1228.0,,,
2020-03-24,US-WV,20.0,610.0,0.0,,,,,,,0.0,1.0,630,0.0,0.0,166.0,4.0,170.0,,,
2020-03-24,US-WY,29.0,710.0,0.0,,,,,,,,,739,0.0,0.0,118.0,3.0,121.0,,,
2020-03-25,US-AK,42.0,1649.0,14.0,,,,,,,1.0,1.0,1691,1.0,1.0,663.0,6.0,669.0,,,
2020-03-25,US-AL,283.0,2529.0,40.0,,,,,,,0.0,,2812,0.0,0.0,423.0,68.0,491.0,,,
2020-03-25,US-AR,280.0,1437.0,119.0,22.0,,,4.0,,11.0,2.0,,1717,2.0,0.0,490.0,62.0,552.0,,,11.0
2020-03-25,US-AS,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-25,US-AZ,450.0,323.0,53.0,,,,,,,6.0,,773,1.0,0.0,10.0,93.0,103.0,,,
2020-03-25,US-CA,2355.0,15921.0,48600.0,,,,,,,53.0,,18276,13.0,0.0,2469.0,253.0,2722.0,,,
2020-03-25,US-CO,912.0,6789.0,1.0,,,,,,,11.0,84.0,7701,4.0,12.0,1285.0,192.0,1477.0,,,
2020-03-25,US-CT,875.0,5023.0,8.0,113.0,,,,,,19.0,,5898,7.0,0.0,341.0,257.0,598.0,,,
2020-03-25,US-DC,183.0,1423.0,3.0,,,,,,,2.0,,1606,0.0,0.0,228.0,46.0,274.0,,,
2020-03-25,US-DE,115.0,36.0,32.0,11.0,,,,,,0.0,,151,0.0,0.0,0.0,24.0,24.0,,,
2020-03-25,US-FL,1682.0,15374.0,1233.0,,,,,,,22.0,316.0,17056,4.0,57.0,2247.0,270.0,2517.0,,,
2020-03-25,US-GA,1247.0,4932.0,,,,,,,,40.0,394.0,6179,8.0,394.0,474.0,221.0,695.0,,,
2020-03-25,US-GU,37.0,233.0,,10.0,,,,,,1.0,,270,0.0,0.0,32.0,5.0,37.0,,,
2020-03-25,US-HI,90.0,4357.0,,,,,,,,,6.0,4447,0.0,2.0,768.0,13.0,781.0,,,
2020-03-25,US-IA,145.0,2578.0,29.0,23.0,,,,,,1.0,36.0,2723,1.0,9.0,263.0,21.0,284.0,,,
2020-03-25,US-ID,73.0,1887.0,,,,,,,,0.0,,1960,0.0,0.0,0.0,23.0,23.0,,,
2020-03-25,US-IL,1865.0,12344.0,195.0,,,,,,,19.0,,14209,3.0,0.0,2410.0,330.0,2740.0,,,
2020-03-25,US-IN,477.0,2879.0,,,,,,,,14.0,1.0,3356,2.0,0.0,313.0,112.0,425.0,,,
2020-03-25,US-KS,126.0,2360.0,21.0,,,,,,,3.0,,2486,1.0,0.0,274.0,28.0,302.0,,,
2020-03-25,US-KY,157.0,2865.0,3.0,,,,,,,4.0,,3022,0.0,0.0,1103.0,33.0,1136.0,,,
2020-03-25,US-LA,1795.0,9656.0,,491.0,,,163.0,,,65.0,,11451,19.0,0.0,2441.0,407.0,2848.0,,,
2020-03-25,US-MA,1838.0,17956.0,,,,,,,,15.0,103.0,19794,4.0,9.0,5366.0,679.0,6045.0,,,
2020-03-25,US-MD,423.0,94.0,12.0,,,,,,,4.0,,517,1.0,0.0,0.0,74.0,74.0,,,
2020-03-25,US-ME,149.0,3177.0,17.0,,,,,,7.0,,,3326,0.0,0.0,163.0,24.0,187.0,,,7.0
2020-03-25,US-MI,7060.0,7537.0,30.0,,,,,,,43.0,,14597,19.0,0.0,1741.0,5269.0,7010.0,,,
2020-03-25,US-MN,287.0,11188.0,,26.0,,,,,122.0,1.0,35.0,11475,0.0,14.0,5638.0,25.0,5663.0,,,122.0
2020-03-25,US-MO,356.0,369.0,,,,,,,,8.0,,725,5.0,0.0,0.0,173.0,173.0,,,
2020-03-25,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-25,US-MS,377.0,1566.0,,,,,,,,2.0,117.0,1943,1.0,31.0,14.0,57.0,71.0,,,
2020-03-25,US-MT,53.0,1948.0,57.0,,,,,,,,,2001,0.0,0.0,305.0,7.0,312.0,,,
2020-03-25,US-NC,504.0,9985.0,151.0,29.0,,,,,,1.0,,10489,1.0,0.0,1844.0,106.0,1950.0,,,
2020-03-25,US-ND,39.0,1734.0,0.0,,,,,,,0.0,8.0,1773,0.0,3.0,280.0,5.0,285.0,,,
2020-03-25,US-NE,61.0,1304.0,33.0,,,,,,,0.0,,1365,0.0,0.0,329.0,9.0,338.0,,,
2020-03-25,US-NH,108.0,2356.0,804.0,,,,,,,1.0,13.0,2464,0.0,2.0,909.0,7.0,916.0,,,
2020-03-25,US-NJ,4402.0,10452.0,45.0,,,,,,,62.0,,14854,18.0,0.0,2127.0,727.0,2854.0,,,
2020-03-25,US-NM,100.0,6742.0,0.0,,,,,,,1.0,,6842,1.0,0.0,852.0,17.0,869.0,,,
2020-03-25,US-NV,321.0,4251.0,164.0,,,,,,,6.0,,4572,2.0,0.0,297.0,43.0,340.0,,,
2020-03-25,US-NY,30811.0,72668.0,236.0,,,,,,,285.0,3805.0,103479,75.0,571.0,7063.0,5146.0,12209.0,,,
2020-03-25,US-OH,704.0,14060.0,361.0,,,74.0,,,,10.0,182.0,14764,2.0,37.0,13920.0,140.0,14060.0,74.0,,
2020-03-25,US-OK,164.0,805.0,102.0,,,,,,,5.0,59.0,969,2.0,34.0,70.0,58.0,128.0,,,
2020-03-25,US-OR,209.0,4350.0,433.0,,,,,,,8.0,61.0,4559,0.0,0.0,0.0,0.0,0.0,,,
2020-03-25,US-PA,1127.0,11193.0,183.0,,,,,,,11.0,,12320,4.0,0.0,2550.0,276.0,2826.0,,,
2020-03-25,US-PR,51.0,317.0,70.0,,,,,,,2.0,,368,0.0,0.0,49.0,12.0,61.0,,,
2020-03-25,US-RI,132.0,1262.0,196.0,15.0,,,,,,,,1394,0.0,0.0,62.0,8.0,70.0,,,
2020-03-25,US-SC,424.0,2303.0,,,,,,,,7.0,102.0,2727,2.0,102.0,291.0,126.0,417.0,,,
2020-03-25,US-SD,41.0,819.0,268.0,,,,,,,1.0,,860,0.0,0.0,29.0,11.0,40.0,,,
2020-03-25,US-TN,784.0,11012.0,,,,,,,,3.0,53.0,11796,1.0,53.0,495.0,117.0,612.0,,,
2020-03-25,US-TX,974.0,12520.0,,,,,,,,12.0,,13494,3.0,0.0,1763.0,564.0,2327.0,,,
2020-03-25,US-UT,346.0,6491.0,,,,,,,,1.0,,6837,0.0,0.0,967.0,47.0,1014.0,,,
2020-03-25,US-VA,391.0,4979.0,9.0,,,,,,,9.0,59.0,5370,2.0,14.0,799.0,101.0,900.0,,,
2020-03-25,US-VI,17.0,55.0,2.0,,,,,,,,,72,0.0,0.0,55.0,0.0,55.0,,,
2020-03-25,US-VT,123.0,1589.0,,,,,,,,8.0,,1712,1.0,0.0,149.0,28.0,177.0,,,
2020-03-25,US-WA,3259.0,31712.0,60.0,,,,,,,155.0,,34971,13.0,0.0,0.0,449.0,449.0,,,
2020-03-25,US-WI,585.0,10089.0,12.0,,,,,,,7.0,,10674,2.0,0.0,1852.0,128.0,1980.0,,,
2020-03-25,US-WV,39.0,759.0,6.0,,,,,,,0.0,1.0,798,0.0,0.0,149.0,19.0,168.0,,,
2020-03-25,US-WY,44.0,954.0,0.0,,,,,,7.0,,,998,0.0,0.0,244.0,15.0,259.0,,,7.0
2020-03-26,US-AK,59.0,1801.0,14.0,,,,,,,1.0,3.0,1860,0.0,2.0,152.0,17.0,169.0,,,
2020-03-26,US-AL,506.0,3593.0,40.0,,,,,,,1.0,,4099,1.0,0.0,1064.0,223.0,1287.0,,,
2020-03-26,US-AR,335.0,1504.0,119.0,41.0,,,13.0,,13.0,3.0,,1839,1.0,0.0,67.0,55.0,122.0,,,2.0
2020-03-26,US-AS,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-26,US-AZ,577.0,347.0,33.0,,,,,,,8.0,,924,2.0,0.0,24.0,127.0,151.0,,,
2020-03-26,US-CA,3006.0,17380.0,57400.0,,,,,,,65.0,,20386,12.0,0.0,1459.0,651.0,2110.0,,,
2020-03-26,US-CO,1086.0,6978.0,1.0,,,,,,,19.0,148.0,8064,8.0,64.0,189.0,174.0,363.0,,,
2020-03-26,US-CT,1012.0,5625.0,8.0,125.0,,,,,,21.0,,6637,2.0,0.0,602.0,137.0,739.0,,,
2020-03-26,US-DC,231.0,1626.0,1.0,,,,,,21.0,3.0,,1857,1.0,0.0,203.0,48.0,251.0,,,21.0
2020-03-26,US-DE,130.0,36.0,32.0,13.0,,,,,4.0,1.0,,166,1.0,0.0,0.0,15.0,15.0,,,4.0
2020-03-26,US-FL,2355.0,23741.0,1443.0,,,,,,,28.0,406.0,26096,6.0,90.0,8367.0,673.0,9040.0,,,
2020-03-26,US-GA,1525.0,7401.0,,,,,,,,48.0,473.0,8926,8.0,79.0,2469.0,278.0,2747.0,,,
2020-03-26,US-GU,45.0,263.0,,11.0,,,,,,1.0,,308,0.0,0.0,30.0,8.0,38.0,,,
2020-03-26,US-HI,95.0,4357.0,,,,,,,,,5.0,4452,0.0,-1.0,0.0,5.0,5.0,,,
2020-03-26,US-IA,179.0,2578.0,29.0,31.0,,,,,15.0,1.0,46.0,2757,0.0,10.0,0.0,34.0,34.0,,,15.0
2020-03-26,US-ID,123.0,2065.0,,,,,,,,0.0,,2188,0.0,0.0,178.0,50.0,228.0,,,
2020-03-26,US-IL,2538.0,14093.0,195.0,,,,,,,26.0,,16631,7.0,0.0,1749.0,673.0,2422.0,,,
2020-03-26,US-IN,645.0,4006.0,,,,,,,,17.0,1.0,4651,3.0,0.0,1127.0,168.0,1295.0,,,
2020-03-26,US-KS,168.0,2869.0,21.0,,,,,,,3.0,,3037,0.0,0.0,509.0,42.0,551.0,,,
2020-03-26,US-KY,198.0,3102.0,3.0,,,,,,,4.0,,3300,0.0,0.0,237.0,41.0,278.0,,,
2020-03-26,US-LA,2305.0,15724.0,,676.0,,,239.0,,,83.0,,18029,18.0,0.0,6068.0,510.0,6578.0,,,
2020-03-26,US-MA,2417.0,21204.0,,,,,,,,25.0,219.0,23621,10.0,116.0,3248.0,579.0,3827.0,,,
2020-03-26,US-MD,580.0,94.0,12.0,,,,,,,4.0,132.0,674,0.0,132.0,0.0,157.0,157.0,,,
2020-03-26,US-ME,155.0,3394.0,17.0,,,,,,16.0,,,3549,0.0,0.0,217.0,6.0,223.0,,,9.0
2020-03-26,US-MI,7767.0,10305.0,30.0,,,,,,,60.0,,18072,17.0,0.0,2768.0,707.0,3475.0,,,
2020-03-26,US-MN,346.0,12604.0,,31.0,,,,,122.0,2.0,41.0,12950,1.0,6.0,1416.0,59.0,1475.0,,,0.0
2020-03-26,US-MO,502.0,369.0,,,,,,,,8.0,,871,0.0,0.0,0.0,146.0,146.0,,,
2020-03-26,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-26,US-MS,485.0,2291.0,,,,,,,,6.0,150.0,2776,4.0,33.0,725.0,108.0,833.0,,,
2020-03-26,US-MT,71.0,2128.0,57.0,,,,,,,,1.0,2199,0.0,1.0,180.0,18.0,198.0,,,
2020-03-26,US-NC,636.0,12274.0,151.0,29.0,,,,,,2.0,,12910,1.0,0.0,2289.0,132.0,2421.0,,,
2020-03-26,US-ND,52.0,2039.0,0.0,,,,,,,0.0,10.0,2091,0.0,2.0,305.0,13.0,318.0,,,
2020-03-26,US-NE,73.0,1584.0,33.0,,,,,,,0.0,,1657,0.0,0.0,280.0,12.0,292.0,,,
2020-03-26,US-NH,137.0,3001.0,712.0,,,,,,,1.0,19.0,3138,0.0,6.0,645.0,29.0,674.0,,,
2020-03-26,US-NJ,6876.0,13661.0,45.0,1080.0,,,,,,81.0,,20537,19.0,0.0,3209.0,2474.0,5683.0,,,
2020-03-26,US-NM,112.0,7681.0,0.0,,,,,,,1.0,,7793,0.0,0.0,939.0,12.0,951.0,,,
2020-03-26,US-NV,420.0,4697.0,164.0,,,,,,,10.0,,5117,4.0,0.0,446.0,99.0,545.0,,,
2020-03-26,US-NY,37258.0,84846.0,236.0,5327.0,1290.0,,,,,385.0,6844.0,122104,100.0,3039.0,12178.0,6447.0,18625.0,,,
2020-03-26,US-OH,867.0,16449.0,361.0,,,91.0,,,,15.0,223.0,17316,5.0,41.0,2389.0,163.0,2552.0,17.0,,
2020-03-26,US-OK,248.0,958.0,102.0,,,,,,,7.0,86.0,1206,2.0,27.0,153.0,84.0,237.0,,,
2020-03-26,US-OR,327.0,6953.0,433.0,,,,,,,11.0,90.0,7280,3.0,29.0,2603.0,118.0,2721.0,,,
2020-03-26,US-PA,1687.0,16441.0,183.0,,,,,,,16.0,,18128,5.0,0.0,5248.0,560.0,5808.0,,,
2020-03-26,US-PR,64.0,377.0,335.0,,,,,,,2.0,,441,0.0,0.0,60.0,13.0,73.0,,,
2020-03-26,US-RI,165.0,1262.0,181.0,23.0,9.0,,6.0,,,,,1427,0.0,0.0,0.0,33.0,33.0,,,
2020-03-26,US-SC,456.0,2307.0,,,,,,,,9.0,109.0,2763,2.0,7.0,4.0,32.0,36.0,,,
2020-03-26,US-SD,46.0,1973.0,125.0,,,,,,16.0,1.0,,2019,0.0,0.0,1154.0,5.0,1159.0,,,16.0
2020-03-26,US-TN,957.0,13952.0,,,,,,,,3.0,76.0,14909,0.0,23.0,2940.0,173.0,3113.0,,,
2020-03-26,US-TX,1396.0,20028.0,,,,,,,,18.0,,21424,6.0,0.0,7508.0,422.0,7930.0,,,
2020-03-26,US-UT,402.0,7308.0,,,,,,,,1.0,,7710,0.0,0.0,817.0,56.0,873.0,,,
2020-03-26,US-VA,460.0,5729.0,9.0,,,,,,,13.0,65.0,6189,4.0,6.0,750.0,69.0,819.0,,,
2020-03-26,US-VI,17.0,55.0,2.0,,,,,,,,,72,0.0,0.0,0.0,0.0,0.0,,,
2020-03-26,US-VT,158.0,1850.0,,,,,,,,9.0,,2008,1.0,0.0,261.0,35.0,296.0,,,
2020-03-26,US-WA,3727.0,31712.0,60.0,,,,,,,177.0,,35439,22.0,0.0,0.0,468.0,468.0,,,
2020-03-26,US-WI,707.0,11583.0,12.0,,,,,,,8.0,,12290,1.0,0.0,1494.0,122.0,1616.0,,,
2020-03-26,US-WV,51.0,1031.0,19.0,,,,,,,0.0,1.0,1082,0.0,0.0,272.0,12.0,284.0,,,
2020-03-26,US-WY,53.0,1052.0,0.0,,,,,,12.0,,,1105,0.0,0.0,98.0,9.0,107.0,,,5.0
2020-03-27,US-AK,69.0,2319.0,13.0,,,,,,,1.0,3.0,2388,0.0,0.0,518.0,10.0,528.0,,,
2020-03-27,US-AL,587.0,4184.0,40.0,,,,,,,3.0,,4771,2.0,0.0,591.0,81.0,672.0,,,
2020-03-27,US-AR,381.0,1545.0,119.0,48.0,,,17.0,,19.0,3.0,,1926,0.0,0.0,41.0,46.0,87.0,,,6.0
2020-03-27,US-AS,0.0,,0.0,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-27,US-AZ,736.0,7455.0,30.0,,,,,,,13.0,,8191,5.0,0.0,7108.0,159.0,7267.0,,,
2020-03-27,US-CA,3879.0,17380.0,57400.0,746.0,200.0,,,,,78.0,,21259,13.0,0.0,0.0,873.0,873.0,,,
2020-03-27,US-CO,1430.0,8692.0,1.0,,,,,,,24.0,184.0,10122,5.0,36.0,1714.0,344.0,2058.0,,,
2020-03-27,US-CT,1291.0,7109.0,8.0,173.0,,,,,,27.0,,8400,6.0,0.0,1484.0,279.0,1763.0,,,
2020-03-27,US-DC,267.0,1897.0,2.0,,,,,,49.0,3.0,,2164,0.0,0.0,271.0,36.0,307.0,,,28.0
2020-03-27,US-DE,163.0,36.0,32.0,15.0,,,,,9.0,2.0,,199,1.0,0.0,0.0,33.0,33.0,,,5.0
2020-03-27,US-FL,2765.0,28186.0,1517.0,,,,,,,34.0,456.0,30951,6.0,50.0,4445.0,410.0,4855.0,,,
2020-03-27,US-GA,2001.0,7864.0,,,,,,,,64.0,566.0,9865,16.0,93.0,463.0,476.0,939.0,,,
2020-03-27,US-GU,51.0,299.0,,13.0,,,,,,1.0,,350,0.0,0.0,36.0,6.0,42.0,,,
2020-03-27,US-HI,106.0,4357.0,,,,,,,,,7.0,4463,0.0,2.0,0.0,11.0,11.0,,,
2020-03-27,US-IA,235.0,3740.0,29.0,32.0,,,,,18.0,3.0,50.0,3975,2.0,4.0,1162.0,56.0,1218.0,,,3.0
2020-03-27,US-ID,189.0,2668.0,,,,,,,,3.0,,2857,3.0,0.0,603.0,66.0,669.0,,,
2020-03-27,US-IL,3026.0,18516.0,195.0,,,,,,,34.0,,21542,8.0,0.0,4423.0,488.0,4911.0,,,
2020-03-27,US-IN,981.0,5955.0,,,,,,,,24.0,1.0,6936,7.0,0.0,1949.0,336.0,2285.0,,,
2020-03-27,US-KS,202.0,3229.0,21.0,,,,,,,4.0,27.0,3431,1.0,27.0,360.0,34.0,394.0,,,
2020-03-27,US-KY,248.0,3768.0,3.0,,,,,,,6.0,,4016,2.0,0.0,666.0,50.0,716.0,,,
2020-03-27,US-LA,2746.0,18613.0,,773.0,,,270.0,,,119.0,,21359,36.0,0.0,2889.0,441.0,3330.0,,,
2020-03-27,US-MA,3240.0,26131.0,,,,,,,,35.0,219.0,29371,10.0,0.0,4927.0,823.0,5750.0,,,
2020-03-27,US-MD,774.0,94.0,12.0,,,,,,25.0,5.0,173.0,868,1.0,41.0,0.0,194.0,194.0,,,25.0
2020-03-27,US-ME,168.0,3394.0,17.0,,,,,,24.0,1.0,,3562,1.0,0.0,0.0,13.0,13.0,,,8.0
2020-03-27,US-MI,8659.0,12639.0,30.0,,,,,,,92.0,,21298,32.0,0.0,2334.0,892.0,3226.0,,,
2020-03-27,US-MN,398.0,13605.0,,34.0,,17.0,,,180.0,4.0,51.0,14003,2.0,10.0,1001.0,52.0,1053.0,17.0,,58.0
2020-03-27,US-MO,669.0,369.0,,,,,,,,8.0,,1038,0.0,0.0,0.0,167.0,167.0,,,
2020-03-27,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-27,US-MS,579.0,2560.0,,,,,,,,8.0,185.0,3139,2.0,35.0,269.0,94.0,363.0,,,
2020-03-27,US-MT,108.0,2590.0,57.0,,,,,,,,7.0,2698,0.0,6.0,462.0,37.0,499.0,,,
