iso2,admin_level,name,osm_id,population,timezone,lat,long,wikidata_id,wikipedia_id,iso1
GB-PLY,6,Plymouth,189924,263100.0,Europe/London,50.39,-4.12,Q21674890,en:Plymouth,GB
GB-POR,6,Portsmouth,127167,215133.0,Europe/London,50.82,-1.07,Q21683233,en:Portsmouth,GB
GB-POW,6,Powys,134324,132447.0,Europe/London,52.33,-3.41,Q156150,,GB
GB-PTE,6,City of Peterborough,161640,201041.0,Europe/London,52.61,-0.25,Q12956645,en:Peterborough,GB
GB-RCC,6,Redcar and Cleveland,150989,136718.0,Europe/London,54.55,-1.02,Q1434448,en:Redcar and Cleveland,GB
GB-RCH,8,Rochdale,146926,220001.0,Europe/London,53.62,-2.16,Q1892596,,GB
GB-RCT,6,Rhondda Cynon Taf,2751428,240131.0,Europe/London,51.65,-3.44,Q817960,,GB
GB-RDB,8,London Borough of Redbridge,65598,303858.0,Europe/London,51.59,0.08,Q208955,,GB
GB-RDG,6,Reading,115074,163203.0,Europe/London,51.45,-0.98,Q21496716,"en:Reading, Berkshire",GB
GB-RFW,6,Renfrewshire,1921240,177790.0,Europe/London,55.85,-4.54,Q211091,en:Renfrewshire,GB
GB-RIC,8,London Borough of Richmond upon Thames,151795,196904.0,Europe/London,51.44,-0.31,Q32515,,GB
GB-ROT,8,Rotherham,106960,264671.0,Europe/London,53.41,-1.29,Q1878732,,GB
GB-RUT,6,Rutland,57398,39697.0,Europe/London,52.66,-0.65,Q23107,en:Rutland,GB
GB-SAW,8,Sandwell,162485,327378.0,Europe/London,52.52,-2.01,Q285964,,GB
GB-SAY,6,South Ayrshire,1920349,112550.0,Europe/London,55.27,-4.69,Q209131,en:South Ayrshire,GB
GB-SCB,6,Scottish Borders,1919950,115270.0,Europe/London,55.58,-2.79,Q211113,,GB
GB-SCT,4,Scotland,58446,5404700.0,Europe/London,56.84,-4.18,Q22,en:Scotland,GB
GB-SFK,6,Suffolk,28595,758556.0,Europe/London,52.22,1.06,Q23111,en:Suffolk,GB
GB-SFT,8,Sefton,173023,275396.0,Europe/London,53.55,-3.0,Q1546645,,GB
GB-SGC,6,South Gloucestershire,82631,282644.0,Europe/London,51.54,-2.46,Q1369280,en:South Gloucestershire,GB
GB-SHF,8,Sheffield,106956,582506.0,Europe/London,53.4,-1.55,Q12956644,en:Sheffield,GB
GB-SHN,8,St Helens,173478,180049.0,Europe/London,53.46,-2.72,Q179206,en:Metropolitan Borough of St Helens,GB
GB-SHR,6,Shropshire,167060,320274.0,Europe/London,52.64,-2.73,Q21694759,en:Shropshire Council,GB
GB-SKP,8,Stockport,146658,291775.0,Europe/London,53.39,-2.13,Q1752424,,GB
GB-SLF,8,Salford,146657,254408.0,Europe/London,53.49,-2.37,Q1142118,,GB
GB-SLG,6,Slough,117097,149112.0,Europe/London,51.51,-0.59,Q21163036,en:Slough,GB
GB-SLK,6,South Lanarkshire,1921241,319020.0,Europe/London,55.61,-3.81,Q209142,en:South Lanarkshire,GB
GB-SND,8,Sunderland,116279,277417.0,Europe/London,54.88,-1.45,Q1280897,en:City of Sunderland,GB
GB-SOL,8,Solihull,162373,214909.0,Europe/London,52.41,-1.73,Q1925858,en:Metropolitan Borough of Solihull,GB
GB-SOM,6,Somerset,72894,559399.0,Europe/London,51.1,-2.94,Q21694741,,GB
GB-SOS,6,Southend-on-Sea,76489,182463.0,Europe/London,51.55,0.71,Q21487155,en:Southend-on-Sea,GB
GB-SRY,6,Surrey,57582,1189934.0,Europe/London,51.25,-0.42,Q23276,en:Surrey,GB
GB-STE,6,Stoke-on-Trent,163183,255833.0,Europe/London,53.02,-2.16,Q21891722,en:Stoke-on-Trent,GB
GB-STG,6,Stirling,1905258,94330.0,Europe/London,56.24,-4.34,Q217838,en:Stirling (council area),GB
GB-STH,6,Southampton,127864,252796.0,Europe/London,50.92,-1.4,Q21683230,en:Southampton,GB
GB-STN,8,London Borough of Sutton,17529,204525.0,Europe/London,51.36,-0.18,Q320378,en:London Borough of Sutton,GB
GB-STS,6,Staffordshire,195444,875219.0,Europe/London,52.85,-2.03,Q21694786,en:Staffordshire,GB
GB-STT,6,Stockton-on-Tees,150994,197213.0,Europe/London,54.56,-1.33,Q894094,en:Borough of Stockton-on-Tees,GB
GB-STY,8,South Tyneside,140390,150265.0,Europe/London,54.96,-1.45,Q1541228,en:South Tyneside,GB
GB-SWA,6,Swansea,87944,246466.0,Europe/London,51.64,-4.05,Q10996863,,GB
GB-SWD,6,Swindon,110212,221996.0,Europe/London,51.57,-1.74,Q894093,en:Borough of Swindon,GB
GB-SWK,8,London Borough of Southwark,8450265,317256.0,Europe/London,51.47,-0.07,Q730706,,GB
GB-TAM,8,Tameside,146655,225197.0,Europe/London,53.48,-2.06,Q1423078,,GB
GB-TFW,6,Telford and Wrekin,167058,177799.0,Europe/London,52.73,-2.49,Q1425298,en:Telford and Wrekin,GB
GB-THR,6,Thurrock,76521,172525.0,Europe/London,51.51,0.37,Q1549155,en:Thurrock,GB
GB-TOB,6,Torbay,161649,135780.0,Europe/London,50.44,-3.55,Q1136118,en:Torbay,GB
GB-TOF,6,Torfaen,2750460,93049.0,Europe/London,51.7,-3.05,Q643919,,GB
GB-TRF,8,Trafford,146675,236370.0,Europe/London,53.42,-2.36,Q915954,,GB
GB-TWH,8,London Borough of Tower Hamlets,51805,317705.0,Europe/London,51.52,-0.03,Q208152,,GB
GB-UKM,2,United Kingdom,62149,66022273.0,Europe/London,54.15,-2.89,Q145,en:United Kingdom,GB
GB-VGL,6,Vale of Glamorgan,103776,132165.0,Europe/London,51.45,-3.4,Q844784,,GB
GB-WAR,6,Warwickshire,57516,571010.0,Europe/London,52.3,-1.56,Q23140,en:Warwickshire,GB
GB-WBK,6,West Berkshire,116938,158527.0,Europe/London,51.45,-1.3,Q1473780,en:West Berkshire,GB
GB-WDU,6,West Dunbartonshire,1920242,89130.0,Europe/London,55.99,-4.52,Q208121,en:West Dunbartonshire,GB
GB-WFT,8,London Borough of Waltham Forest,65595,276700.0,Europe/London,51.59,-0.01,Q40608,,GB
GB-WGN,8,Wigan,146938,326088.0,Europe/London,53.52,-2.59,Q684307,en:Metropolitan Borough of Wigan,GB
GB-WIL,6,Wiltshire,57533,498064.0,Europe/London,51.3,-1.94,Q21694746,en:Wiltshire,GB
GB-WKF,8,Wakefield,109960,345038.0,Europe/London,53.66,-1.41,Q763171,en:City of Wakefield,GB
GB-WLL,8,Walsall,162486,283378.0,Europe/London,52.6,-1.97,Q178356,,GB
GB-WLN,6,West Lothian,1910704,182140.0,Europe/London,55.88,-3.57,Q204940,,GB
GB-WLS,4,Wales,58437,3113000.0,Europe/London,52.34,-3.76,Q25,en:Wales,GB
GB-WLV,8,Wolverhampton,173722,262008.0,Europe/London,52.59,-2.12,Q21885975,en:Wolverhampton,GB
GB-WND,8,London Borough of Wandsworth,51906,326474.0,Europe/London,51.45,-0.19,Q210563,,GB
GB-WNM,6,Windsor and Maidenhead,111014,150906.0,Europe/London,51.49,-0.7,Q1368496,en:Royal Borough of Windsor and Maidenhead,GB
GB-WOK,6,Wokingham,114311,167979.0,Europe/London,51.43,-0.88,Q1758432,en:Borough of Wokingham,GB
GB-WOR,6,Worcestershire,57581,592057.0,Europe/London,52.22,-2.17,Q23135,en:Worcestershire,GB
GB-WRL,8,Wirral,162456,323235.0,Europe/London,53.36,-3.07,Q11365639,,GB
GB-WRT,6,Warrington,147278,209547.0,Europe/London,53.4,-2.56,Q894095,en:Warrington,GB
GB-WRX,6,Wrexham,137981,136126.0,Europe/London,52.99,-3.02,Q843868,en:Wrexham County Borough,GB
GB-WSM,8,City of Westminster,51781,255324.0,Europe/London,51.51,-0.16,Q179351,en:City of Westminster,GB
GB-WSX,6,West Sussex,113757,858852.0,Europe/London,50.96,-0.49,Q23287,en:West Sussex,GB
GB-XBCP,6,"Bournemouth, Christchurch and Poole",9448448,395784.0,Europe/London,50.75,-1.88,Q54366459,,GB
GB-YOR,6,York,134353,209893.0,Europe/London,53.96,-1.06,Q20986421,,GB
GB-ZET,6,Shetland Islands,2235077,22990.0,Europe/London,60.38,-1.26,Q47134,,GB
GE-29,6,Khelvachauri Municipality,2009238,51189.0,Asia/Tbilisi,41.55,41.74,Q175786,en:Khelvachauri Municipality,GE
GE-50,6,Senaki Municipality,2016163,39500.0,Asia/Tbilisi,42.3,42.08,Q2490876,ka:სენაკის მუნიციპალიტეტი,GE
GE-AB,4,Autonomous Republic of Abkhazia,3572912,,Asia/Tbilisi,43.11,41.16,Q2914461,ru:Абхазская Автономная Республика,GE
GE-AJ,4,Autonomous Republic of Adjara,1995970,337000.0,Asia/Tbilisi,41.65,42.09,Q45693,ru:Аджария,GE
GE-GU,4,Guria,1995971,113000.0,Asia/Tbilisi,41.97,42.15,Q19038,en:Guria,GE
GE-IM,4,Imereti,1997289,532900.0,Asia/Tbilisi,42.18,42.95,Q200045,en:Imereti,GE
GE-KA,4,Kakheti,2000091,318400.0,Asia/Tbilisi,41.77,45.77,Q169674,en:Kakheti,GE
GE-KK,4,Lower Kartli,2000092,432264.0,Asia/Tbilisi,41.5,44.49,Q200048,de:Niederkartlien,GE
GE-MM,4,Mtskheta-Mtianeti,2000090,94370.0,Asia/Tbilisi,42.32,44.8,Q203339,en:Mtskheta-Mtianeti,GE
GE-RL,4,Racha-Lechkhumi and Lower Svaneti,1997284,31927.0,Asia/Tbilisi,42.69,43.09,Q38893,en:Racha-Lechkhumi and Kvemo Svaneti,GE
GE-SJ,4,Samtskhe-Javakheti,1996031,,Asia/Tbilisi,41.54,43.33,Q19039,ka:სამცხე-ჯავახეთის მხარე,GE
GE-SK,4,Inner Kartli,2000040,,Asia/Tbilisi,41.96,44.01,Q200047,ka:შიდა ქართლის მხარე,GE
GE-SZ,4,Samegrelo-Upper Svaneti,1996076,320805.0,Asia/Tbilisi,42.7,42.25,Q200309,ka:სამეგრელო-ზემო სვანეთის მხარე,GE
GE-TB,4,Tbilisi,1996871,1082400.0,Asia/Tbilisi,41.72,44.81,Q994,en:Tbilisi,GE
GH-AA,4,Greater Accra Region,1991849,,Africa/Accra,5.78,0.04,Q431729,en:Greater Accra Region,GH
GH-AH,4,Ashanti Region,3330249,,Africa/Accra,6.8,-1.46,Q398417,en:Ashanti Region,GH
GH-BO,4,Bono Region,3329833,,Africa/Accra,7.68,-2.5,Q64685186,en:Bono Region,GH
GH-CP,4,Central Region,3330281,,Africa/Accra,5.57,-1.22,Q846323,en:Central Region,GH
GH-EP,4,Eastern Region,3498733,,Africa/Accra,6.4,-0.45,Q405670,en:Eastern Region,GH
GH-NP,4,Northern Region,3498732,,Africa/Accra,9.45,-0.28,Q502215,en:Northern Region,GH
GH-TV,4,Volta Region,3328699,1878316.0,Africa/Accra,6.43,0.53,Q712832,en:Volta Region,GH
GH-UE,4,Upper East Region,3327998,1273700.0,Africa/Accra,10.78,-0.8,Q712828,en:Upper East Region,GH
GH-UW,4,Upper West Region,3328013,,Africa/Accra,10.39,-2.19,Q715805,en:Upper West Region,GH
GH-WP,4,Western Region,3498734,,Africa/Accra,5.4,-2.15,Q870155,en:Western Region (Ghana),GH
GL-AV,7,Avannaata,8514493,10651.0,America/Nuuk,75.93,-54.86,Q44593409,en:Avannaata,GL
GL-KU,7,Kujalleq,8512366,6811.0,America/Nuuk,61.36,-44.44,Q478813,en:Kujalleq,GL
GL-QE,7,Qeqqata,8514368,9423.0,America/Nuuk,66.43,-49.28,Q476233,en:Qeqqata,GL
GL-QT,7,Qeqertalik,8514395,6504.0,America/Nuuk,68.46,-49.49,Q44593337,en:Qeqertalik,GL
GL-SM,7,Sermersooq,8515166,22480.0,America/Nuuk,70.89,-35.95,Q695387,en:Sermersooq,GL
GM-B,4,Banjul City Council,3214211,31356.0,Africa/Banjul,13.44,-16.56,Q3726,en:Banjul,GM
GM-L,4,Lower River,7224885,,Africa/Banjul,13.39,-15.75,Q824421,en:Lower River Division,GM
GM-M,4,Central River,7224883,,Africa/Banjul,13.6,-14.93,Q824431,en:Central River Division,GM
GM-N,4,North Bank,7224886,,Africa/Banjul,13.5,-16.04,Q846161,en:North Bank Division,GM
GM-U,4,Upper River,7224884,198773.0,Africa/Banjul,13.4,-14.16,Q824373,en:Upper River Division,GM
GM-W,4,West Coast,7224888,,Africa/Banjul,13.25,-16.4,Q846158,en:Western Division (Gambia),GM
GN-B,4,Boké,3309644,,Africa/Conakry,11.36,-13.76,Q862611,en:Boké Region,GN
GN-BE,6,Beyla Prefecture,3401811,,Africa/Conakry,8.9,-8.33,Q853169,fr:Préfecture de Beyla,GN
GN-C,4,Conakry,3731500,1667864.0,Africa/Conakry,9.6,-13.58,Q3733,,GN
GN-D,4,Kindia,3309805,,Africa/Conakry,10.22,-13.12,Q868520,en:Kindia Region,GN
GN-DL,6,Dalaba Prefecture,3214322,,Africa/Conakry,10.91,-12.13,,,GN
GN-F,4,Faranah,3403910,,Africa/Conakry,10.35,-10.56,Q870166,fr:Région de Faranah,GN
GN-GA,6,Gaoual Prefecture,3308997,,Africa/Conakry,11.72,-13.35,Q614669,en:Gaoual Prefecture,GN
GN-GU,6,Guéckédou Prefecture,3401661,,Africa/Conakry,8.69,-10.3,Q623142,fr:Préfecture de Guéckédou,GN
GN-K,4,Kankan,3403911,1467000.0,Africa/Conakry,10.63,-9.33,Q870191,fr:Région de Kankan,GN
GN-KA,6,Kouroussa Prefecture,3839724,,Africa/Conakry,10.6,-10.08,Q1471573,fr:Préfecture de Kouroussa,GN
GN-KB,6,Koubia Prefecture,3308836,,Africa/Conakry,11.78,-11.78,Q623409,en:Koubia Prefecture,GN
GN-KN,6,Koundara Prefecture,3309030,,Africa/Conakry,12.38,-13.2,Q1781312,en:Koundara Prefecture,GN
GN-L,4,Labé,3308839,,Africa/Conakry,11.76,-12.01,Q868515,en:Labé Region,GN
GN-LA,6,Labé Prefecture,3308837,,Africa/Conakry,11.37,-12.3,Q1781303,,GN
GN-LE,6,Lelouma Prefecture,3308838,,Africa/Conakry,11.52,-12.67,,,GN
GN-LO,6,Lola Prefecture,3402447,,Africa/Conakry,7.99,-8.33,Q623145,fr:Préfecture de Lola,GN
GN-M,4,Mamou,3308938,,Africa/Conakry,10.66,-12.11,Q1043650,en:Mamou Region,GN
GN-MC,6,Macenta Prefecture,3401335,,Africa/Conakry,8.36,-9.35,Q949332,fr:Préfecture de Macenta,GN
GN-ML,6,Mali Prefecture,3212273,,Africa/Conakry,12.1,-12.17,,,GN
GN-N,4,Nzérékoré,3399113,,Africa/Conakry,8.42,-8.87,Q870146,fr:Région de Nzérékoré,GN
GN-NZ,6,Nzérékoré Prefecture,3402448,,Africa/Conakry,7.95,-8.8,Q1471203,fr:Préfecture de Nzérékoré,GN
GN-PI,6,Pita Prefecture,3308937,,Africa/Conakry,10.89,-12.63,Q736507,en:Pita Prefecture,GN
GN-TO,6,Tougué Prefecture,3214784,,Africa/Conakry,11.5,-11.52,,,GN
GN-YO,6,Yomou Prefecture,3400656,,Africa/Conakry,7.54,-9.11,Q623139,fr:Préfecture de Yomou,GN
GQ-AN,4,Annobón,2793215,,Africa/Malabo,-1.44,5.64,Q3736616,,GQ
GQ-BN,4,Bioko Norte,2793216,410541.0,Africa/Malabo,3.67,8.79,Q845834,,GQ
GQ-BS,4,Bioko Sur,2793217,,Africa/Malabo,3.41,8.64,Q845817,,GQ
GQ-C,3,Región Continental,2793044,,Africa/Malabo,1.57,10.47,,,GQ
GQ-CS,4,Centro Sur,3728411,,Africa/Malabo,1.48,10.42,Q845823,,GQ
GQ-I,3,Región Insular,2793045,,Africa/Malabo,3.44,8.65,,,GQ
GQ-KN,4,Kié-Ntem,3728410,,Africa/Malabo,2.0,10.95,Q853393,,GQ
GQ-LI,4,Litoral,3728364,400415.0,Africa/Malabo,1.52,9.84,Q203873,,GQ
GQ-WN,4,Wele-Nzas,3728448,,Africa/Malabo,1.49,11.01,Q853400,,GQ
GR-12,6,Arcadia Regional Unit,937632,102035.0,Europe/Athens,37.46,22.33,Q170054,,GR
GR-17,6,Messenia Regional Unit,959149,,Europe/Athens,37.08,21.93,Q200315,,GR
GR-33,6,Ioannina Regional Unit,558486,167901.0,Europe/Athens,39.81,20.81,Q212921,el:Νομός Ιωαννίνων,GR
GR-34,6,Preveza Regional Unit,90550,,Europe/Athens,39.23,20.71,Q7780449,el:Νομός Πρέβεζας,GR
GR-51,6,Grevena Regional Unit,1379347,,Europe/Athens,40.02,21.43,Q209385,el:Νομός Γρεβενών,GR
GR-52,6,Drama Regional Unit,938042,,Europe/Athens,41.3,24.18,Q208606,el:Νομός Δράμας,GR
GR-54,6,Thessaloniki Regional Unit,563230,1057825.0,Europe/Athens,40.69,23.12,Q210176,,GR
GR-56,6,Kastoria Regional Unit,956713,,Europe/Athens,40.46,21.16,Q1080115,el:Νομός Καστοριάς,GR
GR-57,6,Kilkis Regional Unit,938063,,Europe/Athens,41.03,22.76,Q210097,el:Νομός Κιλκίς,GR
GR-58,6,Regional Unit of Kozani,956726,150196.0,Europe/Athens,40.32,21.71,Q211732,el:Νομός Κοζάνης,GR
GR-59,6,Pella Regional Unit,956817,139680.0,Europe/Athens,40.89,22.13,Q649484,el:Νομός Πέλλας,GR
GR-62,6,Serres Regional Unit,937847,,Europe/Athens,41.09,23.53,Q211319,,GR
GR-69,3,Autonomous Monastic State of the Holy Mountain,2135921,2262.0,Europe/Athens,40.25,24.19,Q130321,el:Άγιο Όρος,GR
GR-A,5,East Macedonia and Thrace Region,937937,601175.0,Europe/Athens,41.16,25.14,Q171314,el:Περιφέρεια Ανατολικής Μακεδονίας και Θράκης,GR
GR-A2,6,Regional Unit of East Attica,4477554,,Europe/Athens,38.04,23.89,Q211934,,GR
GR-B,5,Central Macedonia Region,937958,1875996.0,Europe/Athens,40.74,22.96,Q17152,el:Περιφέρεια Κεντρικής Μακεδονίας,GR
GR-C,5,West Macedonia Region,956701,269222.0,Europe/Athens,40.36,21.49,Q165408,el:Περιφέρεια Δυτικής Μακεδονίας,GR
GR-D,5,Epirus Region,554424,334337.0,Europe/Athens,39.6,20.78,Q180484,el:Περιφέρεια Ηπείρου,GR
GR-E,5,Region of Thessaly,958236,,Europe/Athens,39.53,22.22,Q22807284,el:Περιφέρεια Θεσσαλίας,GR
GR-F,5,Ionian Islands Region,957830,207855.0,Europe/Athens,38.62,20.43,Q1147674,el:Περιφέρεια Ιονίων Νήσων,GR
GR-G,5,West Greece Region,910919,,Europe/Athens,38.28,21.57,Q170291,el:Περιφέρεια Δυτικής Ελλάδας,GR
GR-H,5,Region of Central Greece,910915,555623.0,Europe/Athens,38.66,22.83,Q199580,el:Περιφέρεια Στερεάς Ελλάδας,GR
GR-I,5,Region of Attica,957716,3756453.0,Europe/Athens,37.84,23.6,Q758056,,GR
GR-J,5,Peloponnese Region,957717,576749.0,Europe/Athens,37.34,22.46,Q202484,el:Περιφέρεια Πελοποννήσου,GR
GR-K,5,North Aegean Region,958517,211137.0,Europe/Athens,38.79,26.11,Q173620,el:Περιφέρεια Βορείου Αιγαίου,GR
GR-L,5,South Aegean Region,1851752,340870.0,Europe/Athens,36.74,26.32,Q173616,el:Περιφέρεια Νοτίου Αιγαίου,GR
GR-M,5,Region of Crete,282436,633506.0,Europe/Athens,35.23,24.85,Q1267522,el:Περιφέρεια Κρήτης,GR
GT-AV,4,Alta Verapaz,214695,1112781.0,America/Guatemala,15.64,-90.1,Q504637,,GT
GT-BV,4,Baja Verapaz,214712,,America/Guatemala,15.12,-90.38,Q504647,,GT
GT-CM,4,Chimaltenango,214715,655200.0,America/Guatemala,14.69,-90.92,Q765975,,GT
GT-CQ,4,Chiquimula,214702,388115.0,America/Guatemala,14.69,-89.42,Q753037,,GT
GT-ES,4,Escuintla,214714,818576.0,America/Guatemala,14.16,-91.01,Q795587,,GT
GT-GU,4,Guatemala,214704,,America/Guatemala,14.63,-90.49,Q695660,,GT
GT-HU,4,Huehuetenango,214708,1205500.0,America/Guatemala,15.65,-91.56,Q842266,,GT
GT-IZ,4,Izabal,214705,466882.0,America/Guatemala,15.55,-89.01,Q693658,,GT
GT-JA,4,Jalapa,214706,242926.0,America/Guatemala,14.62,-89.94,Q795441,,GT
GT-JU,4,Jutiapa,214716,489085.0,America/Guatemala,14.21,-89.9,Q765984,,GT
GT-PE,4,Petén,214699,366735.0,America/Guatemala,16.98,-90.02,Q466061,,GT
GT-PR,4,El Progreso,214697,139490.0,America/Guatemala,14.91,-90.08,Q795591,,GT
GT-QC,4,Quiché,214700,655510.0,America/Guatemala,15.45,-90.95,Q669802,,GT
GT-QZ,4,Quetzaltenango,214710,624716.0,America/Guatemala,14.79,-91.71,Q844502,,GT
GT-RE,4,Retalhuleu,214711,318319.0,America/Guatemala,14.42,-91.79,Q888307,,GT
GT-SA,4,Sacatepéquez,214703,248019.0,America/Guatemala,14.55,-90.74,Q508804,,GT
GT-SM,4,San Marcos,214707,995742.0,America/Guatemala,15.02,-91.93,Q883907,en:San Marcos Department,GT
GT-SO,4,Sololá,214713,307661.0,America/Guatemala,14.72,-91.26,Q178136,,GT
GT-SR,4,Santa Rosa,9565597,301370.0,America/Guatemala,14.16,-90.35,Q885656,,GT
GT-SU,4,Suchitepéquez,214696,,America/Guatemala,14.4,-91.4,Q883734,,GT
GT-TO,4,Totonicapán,214709,,America/Guatemala,15.01,-91.38,Q885644,,GT
GT-ZA,4,Zacapa,214698,207814.0,America/Guatemala,15.04,-89.51,Q780784,,GT
GW-BA,4,Região de Bafatá,1761578,225516.0,Africa/Bissau,12.16,-14.71,Q799791,,GW
GW-BL,4,Região de Bolama,1761581,,Africa/Bissau,11.38,-15.9,Q151909,,GW
GW-BM,4,Região de Biombo,1761579,93039.0,Africa/Bissau,11.88,-15.78,Q872228,,GW
GW-BS,4,Bissau Autonomous Sector,1761580,,Africa/Bissau,11.87,-15.61,Q1318549,,GW
GW-CA,4,Região de Cacheu,1761582,192508.0,Africa/Bissau,12.2,-16.05,Q780838,,GW
GW-GA,4,Região de Gabu,1761583,214520.0,Africa/Bissau,12.16,-14.11,Q872212,pt:Gabu (região),GW
GW-L,3,Província Leste,3663542,,Africa/Bissau,12.16,-14.35,Q13378473,,GW
GW-N,3,Província Norte,3663587,,Africa/Bissau,12.22,-15.65,Q13378475,,GW
GW-OI,4,Região de Oio,1761584,224644.0,Africa/Bissau,12.29,-15.27,Q853991,,GW
GW-QU,4,Região de Quinara,1761585,63610.0,Africa/Bissau,11.65,-15.19,Q862617,,GW
GW-S,3,Província Sul,3663636,,Africa/Bissau,11.45,-15.24,Q13378476,,GW
GW-TO,4,Região de Tombali,1761586,91089.0,Africa/Bissau,11.32,-14.99,Q1047255,,GW
GY-BA,4,Barima-Waini,7105826,,America/Guyana,7.62,-59.75,Q537740,,GY
GY-CU,4,Cuyuni-Mazaruni,7108866,,America/Guyana,6.16,-59.95,Q1146777,,GY
GY-DE,4,Demerara-Mahaica,7105917,,America/Guyana,6.5,-58.12,Q1185362,,GY
GY-EB,4,East Berbice-Corentyne,7109048,,America/Guyana,3.41,-57.67,Q1277758,,GY
GY-ES,4,Essequibo Islands-West Demerara,7105894,,America/Guyana,6.61,-58.48,Q1368802,,GY
GY-MA,4,Mahaica-Berbice,7108958,,America/Guyana,6.22,-57.85,Q1466671,,GY
GY-PM,4,Pomeroon-Supenaam,7105874,,America/Guyana,7.19,-58.84,Q680382,,GY
GY-PT,4,Potaro-Siparuni,7108941,10190.0,America/Guyana,4.83,-59.29,Q1454035,,GY
GY-UD,4,Upper Demerara-Berbice,7109155,,America/Guyana,5.38,-58.3,Q1309042,,GY
GY-UT,4,Upper Takutu-Upper Essequibo,7108944,,America/Guyana,2.81,-58.99,Q1516381,,GY
HN-AT,4,Atlántida,4627386,436252.0,America/Tegucigalpa,15.67,-87.14,Q622619,en:Atlántida Department,HN
HN-CH,4,Choluteca,4627314,437618.0,America/Tegucigalpa,13.35,-87.12,Q899272,en:Choluteca Department,HN
HN-CL,4,Colón,4627315,309926.0,America/Tegucigalpa,15.64,-85.61,Q867117,en:Colón Department (Honduras),HN
HN-CM,4,Comayagua,4627387,493466.0,America/Tegucigalpa,14.62,-87.63,Q823443,en:Comayagua Department,HN
HN-CP,4,Copán,4627388,371057.0,America/Tegucigalpa,14.91,-88.9,Q843984,en:Copán Department,HN
HN-CR,4,Cortés,4627389,2211234.0,America/Tegucigalpa,15.4,-87.99,Q767244,en:Cortés Department,HN
HN-EP,4,El Paraíso,4627316,455507.0,America/Tegucigalpa,14.02,-86.48,Q867108,en:El Paraíso Department,HN
HN-FM,4,Francisco Morazán,4627390,1508906.0,America/Tegucigalpa,14.29,-87.18,Q867126,en:Francisco Morazán Department,HN
HN-GD,4,Gracias a Dios,3811537,90765.0,America/Tegucigalpa,15.23,-84.36,Q867112,es:Gracias a Dios (Honduras),HN
HN-IB,4,Bay Islands,4625745,62557.0,America/Tegucigalpa,16.36,-86.34,Q751725,en:Bay Islands Department,HN
HN-IN,4,Intibucá,4627391,232553.0,America/Tegucigalpa,14.33,-88.21,Q262125,en:Intibucá Department,HN
HN-LE,4,Lempira,4627393,121179.0,America/Tegucigalpa,14.41,-88.59,Q744138,en:Lempira Department,HN
HN-LP,4,La Paz,4627392,198926.0,America/Tegucigalpa,14.11,-87.88,Q866886,en:La Paz Department (Honduras),HN
HN-OC,4,Ocotepeque,4627394,146030.0,America/Tegucigalpa,14.49,-89.04,Q867084,en:Ocotepeque Department,HN
HN-OL,4,Olancho,4627317,520761.0,America/Tegucigalpa,14.83,-85.93,Q867089,en:Olancho Department,HN
HN-SB,4,Santa Bárbara,4627395,421337.0,America/Tegucigalpa,15.09,-88.34,Q591139,"en:Santa Bárbara Department, Honduras",HN
HN-VA,4,Valle,4627318,174511.0,America/Tegucigalpa,13.54,-87.59,Q867097,en:Valle Department,HN
HN-YO,4,Yoro,4627396,570595.0,America/Tegucigalpa,15.31,-87.2,Q1123380,en:Yoro Department,HN
HR-01,6,Zagreb County,226241,317642.0,Europe/Zagreb,45.76,16.06,Q27038,hr:Zagrebačka županija,HR
HR-02,6,Krapina-Zagorje County,226223,,Europe/Zagreb,46.09,15.93,Q57056,hr:Krapinsko-zagorska županija,HR
HR-03,6,Sisak-Moslavina County,224139,185387.0,Europe/Zagreb,45.36,16.43,Q57060,hr:Sisačko-moslavačka županija,HR
HR-04,6,Karlovac County,226271,128899.0,Europe/Zagreb,45.29,15.48,Q57071,hr:Karlovačka županija,HR
HR-05,6,Varaždin County,226210,175951.0,Europe/Zagreb,46.25,16.31,Q57967,hr:Varaždinska županija,HR
HR-06,6,Koprivnica-Križevci County,226209,115584.0,Europe/Zagreb,46.09,16.82,Q58026,hr:Koprivničko-križevačka županija,HR
HR-07,6,Bjelovar-Bilogora County,224165,119764.0,Europe/Zagreb,45.74,16.99,Q58060,hr:Bjelovarsko-bilogorska županija,HR
HR-08,6,Primorje-Gorski Kotar County,226452,,Europe/Zagreb,45.23,14.65,Q58071,hr:Primorsko-goranska županija,HR
HR-09,6,Lika-Senj County,226465,,Europe/Zagreb,44.69,15.41,Q58081,hr:Ličko-senjska županija,HR
HR-10,6,Virovitica-Podravina County,222869,84836.0,Europe/Zagreb,45.73,17.61,Q58092,hr:Virovitičko-podravska županija,HR
HR-11,6,Požega-Slavonia County,222870,,Europe/Zagreb,45.4,17.57,Q58111,hr:Požeško-slavonska županija,HR
HR-12,6,Brod-Posavina County,222861,158575.0,Europe/Zagreb,45.2,17.76,Q58129,hr:Brodsko-posavska županija,HR
HR-13,6,Zadar County,226726,,Europe/Zagreb,44.19,15.59,Q58146,,HR
HR-14,6,Osijek-Baranja County,222646,305032.0,Europe/Zagreb,45.56,18.46,Q58159,hr:Osječko-baranjska županija,HR
